record_id,date,mine_name,state,district,mine_latitude,mine_longitude,target_rom_tonnes,actual_rom_tonnes,equipment_downtime_hours,blast_delay_minutes,rainfall_mm,target_basis,calibration_quality,data_status,shortfall_tonnes,shortfall_pct,shortfall_flag,rain_3d_mm,downtime_3d_hours,rain_7d_mm,downtime_7d_hours,soil_moisture_pct,soil_moisture_3d_avg,soil_moisture_7d_avg,soil_moisture_source
PROD-0000054,2022-05-24,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,876.43,829.37,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,47.06,5.37,1,5.14,2.8,5.14,4.77,21.0,21.04,19.85,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000055,2022-05-25,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,1025.3,968.53,1.73,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,56.77,5.537,1,0.0,4.45,5.14,5.41,20.62,20.58,20.08,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000056,2022-05-26,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,1008.09,965.22,1.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,42.87,4.253,1,0.0,2.73,5.14,6.41,20.84,20.82,20.36,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000057,2022-05-27,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,1033.46,937.53,2.95,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,95.93,9.282,1,0.0,5.68,5.14,8.48,18.76,20.07,20.39,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000058,2022-05-28,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,915.93,871.15,1.67,18,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,44.78,4.889,1,0.0,5.62,5.14,10.15,16.91,18.84,20.04,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000059,2022-05-29,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,1018.81,919.02,1.47,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,99.79,9.795,1,0.0,6.09,0.0,11.54,17.98,17.88,19.46,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000060,2022-05-30,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,1064.56,983.0,1.74,14,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,81.56,7.661,1,0.0,4.88,0.0,10.56,17.55,17.48,19.09,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000061,2022-05-31,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,905.41,877.76,0.74,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,27.65,3.054,1,0.0,3.95,0.0,11.3,17.92,17.82,18.65,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000062,2022-06-01,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,1093.72,957.6,3.81,0,34.58,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,136.12,12.446,1,34.58,6.29,34.58,13.38,46.5,27.32,22.35,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000063,2022-06-02,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,886.42,844.02,0.19,0,12.45,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,42.4,4.783,1,47.03,4.74,47.03,12.57,54.81,39.74,27.2,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000064,2022-06-03,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,857.7,738.69,5.17,64,73.59,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,119.01,13.875,1,120.62,9.17,120.62,14.79,60.0,53.77,33.1,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000065,2022-06-04,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,973.21,906.6,3.54,0,27.05,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,66.61,6.844,1,113.09,8.9,147.67,16.66,60.0,58.27,39.25,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000066,2022-06-05,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,985.36,955.36,0.73,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,30.0,3.045,1,100.64,9.44,147.67,15.92,57.13,59.04,44.84,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000067,2022-06-06,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,1093.79,1044.3,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,49.49,4.525,1,27.05,4.27,147.67,14.18,50.84,55.99,49.6,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000068,2022-06-07,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,957.21,850.45,3.87,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,106.76,11.153,1,0.0,4.6,147.67,17.31,47.08,51.68,53.77,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000069,2022-06-08,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,964.51,909.0,0.46,0,30.98,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,55.51,5.755,1,30.98,4.33,144.07,13.96,60.0,52.64,55.69,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000070,2022-06-09,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,997.45,924.63,0.46,35,30.39,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,72.82,7.301,1,61.37,4.79,162.01,14.23,60.0,55.69,56.44,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000071,2022-06-10,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,924.08,810.1,0.94,151,62.8,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,113.98,12.334,1,124.17,1.86,151.22,10.0,60.0,60.0,56.44,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000072,2022-06-11,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,858.97,809.68,1.98,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,49.29,5.738,1,93.19,3.38,124.17,8.44,54.62,58.21,55.67,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000073,2022-06-12,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,999.84,853.71,5.82,40,15.06,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,146.13,14.615,1,77.86,8.74,139.23,13.53,60.0,58.21,56.08,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000074,2022-06-13,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,873.44,776.97,2.17,0,22.69,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,96.47,11.045,1,37.75,9.97,161.92,15.7,60.0,58.21,57.39,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000075,2022-06-14,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,970.18,909.1,2.02,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,61.08,6.296,1,37.75,10.01,161.92,13.85,56.93,58.98,58.79,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000076,2022-06-15,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,902.17,868.74,0.56,0,37.07,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,33.43,3.706,1,59.76,4.75,168.01,13.95,60.0,58.98,58.79,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000077,2022-06-16,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,1073.29,1063.38,1.78,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,9.91,0.923,1,37.07,4.36,137.62,15.27,56.41,57.78,58.28,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000078,2022-06-17,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,932.64,908.77,0.0,39,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,23.87,2.559,1,37.07,2.34,74.82,14.33,53.59,56.67,57.36,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000079,2022-06-18,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,1033.48,1049.46,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,0.0,0.0,0,0.0,1.78,74.82,12.35,48.82,52.94,56.54,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000080,2022-06-19,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,1048.87,984.03,0.41,0,27.3,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,64.84,6.182,1,27.3,0.41,87.06,6.94,60.0,54.14,56.54,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000081,2022-06-20,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,969.53,918.21,0.18,35,11.93,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,51.32,5.293,1,39.23,0.59,76.3,4.95,60.0,56.27,56.54,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000082,2022-06-21,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,952.92,855.53,2.56,51,48.13,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,97.39,10.22,1,87.36,3.15,124.43,5.49,60.0,60.0,56.97,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000083,2022-06-22,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,1007.13,983.69,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,23.44,2.327,1,60.06,2.74,87.36,4.93,56.17,58.72,56.43,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000084,2022-06-23,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,908.58,828.9,2.75,0,32.02,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,79.68,8.77,1,80.15,5.31,119.38,5.9,60.0,58.72,56.94,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000085,2022-06-24,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,1043.26,1012.0,0.12,0,8.02,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,31.26,2.996,1,40.04,2.87,127.4,6.02,60.0,58.72,57.86,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000086,2022-06-25,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,927.88,912.3,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,15.58,1.679,1,40.04,2.87,127.4,6.02,55.12,58.37,58.76,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000087,2022-06-26,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,895.53,861.18,0.09,0,5.9,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,34.35,3.836,1,13.92,0.21,106.0,5.7,57.3,57.47,58.37,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000088,2022-06-27,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,1018.79,981.04,0.02,5,1.1,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,37.75,3.705,1,7.0,0.11,95.17,5.54,55.59,56.0,57.74,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000089,2022-06-28,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,872.14,857.23,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,14.91,1.71,1,7.0,0.11,47.04,2.98,52.62,55.17,56.69,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000090,2022-06-29,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,825.94,773.66,2.21,0,21.69,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,52.28,6.33,1,22.79,2.23,68.73,5.19,60.0,56.07,57.23,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000091,2022-06-30,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,1007.53,927.07,2.42,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,80.46,7.986,1,21.69,4.63,36.71,4.86,57.39,56.67,56.86,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000092,2022-07-01,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,1013.06,939.94,0.21,0,14.3,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,73.12,7.218,1,35.99,4.84,42.99,4.95,60.0,59.13,56.86,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000093,2022-07-02,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,916.11,870.51,0.12,0,8.18,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,45.6,4.978,1,22.48,2.75,51.17,5.07,60.0,59.13,57.56,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000094,2022-07-03,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,994.07,978.37,0.65,0,10.24,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,15.7,1.579,1,32.72,0.98,55.51,5.63,60.0,60.0,57.94,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000095,2022-07-04,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,935.33,907.32,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,28.01,2.995,1,18.42,0.77,54.41,5.61,55.24,58.41,57.89,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000096,2022-07-05,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,843.45,794.41,0.26,0,17.06,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,49.04,5.814,1,27.3,0.91,71.47,5.87,60.0,58.41,58.95,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000097,2022-07-06,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,1100.39,1023.34,2.54,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,77.05,7.002,1,17.06,2.8,49.78,6.2,56.1,57.11,58.39,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000098,2022-07-07,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,959.97,895.06,0.11,29,7.01,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,64.91,6.762,1,24.07,2.91,56.79,3.89,60.0,58.7,58.76,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000099,2022-07-08,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,937.48,848.35,2.19,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,89.13,9.507,1,7.01,4.84,42.49,5.87,56.11,57.4,58.21,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000100,2022-07-09,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,964.04,893.74,0.53,0,35.37,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,70.3,7.292,1,42.38,2.83,69.68,6.28,60.0,58.7,58.21,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000101,2022-07-10,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,963.78,921.26,0.81,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,42.52,4.412,1,35.37,3.53,59.44,6.44,55.44,57.18,57.56,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000102,2022-07-11,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,987.86,936.08,0.96,0,2.1,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,51.78,5.242,1,37.47,2.3,61.54,7.4,54.25,56.56,57.41,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000103,2022-07-12,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,1035.81,954.62,2.63,32,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,81.19,7.838,1,2.1,4.4,44.48,9.77,53.16,54.28,56.44,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000104,2022-07-13,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,935.06,878.12,3.44,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,56.94,6.089,1,2.1,7.03,44.48,10.67,49.23,52.21,55.46,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000105,2022-07-14,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,934.01,867.87,2.54,0,21.74,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,66.14,7.081,1,21.74,8.61,59.21,13.1,60.0,54.13,55.46,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000106,2022-07-15,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,924.46,842.14,0.91,0,14.63,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,82.32,8.905,1,36.37,6.89,73.84,11.82,60.0,56.41,56.01,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000107,2022-07-16,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,942.35,888.25,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,54.1,5.741,1,36.37,3.45,38.47,11.29,56.41,58.8,55.5,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
