date,mine_name,base_capacity,rainfall_mm,rain_3d_mm,rain_7d_mm,soil_moisture_pct,equipment_downtime_hours,blast_delay_minutes,actual_rom_tonnes
2022-11-04,Balaghat,922.5,0.0,0.0,0.63,14.59,0.55,12.82,888.51
2022-11-05,Balaghat,922.5,0.0,0.0,0.63,13.67,2.12,5.13,861.66
2022-11-06,Balaghat,922.5,0.0,0.0,0.63,12.12,3.18,7.14,855.99
2022-11-07,Balaghat,922.5,0.0,0.0,0.0,11.66,3.41,4.68,836.68
2022-11-08,Balaghat,922.5,0.0,0.0,0.0,13.76,2.31,6.28,865.95
2022-11-09,Balaghat,922.5,0.0,0.0,0.0,10.56,2.48,34.45,847.1
2022-11-10,Balaghat,922.5,0.0,0.0,0.0,9.25,0.57,18.88,892.32
2022-11-11,Balaghat,922.5,0.0,0.0,0.0,8.04,1.36,11.21,864.08
2022-11-12,Balaghat,922.5,0.0,0.0,0.0,8.87,1.34,7.9,886.87
2022-11-13,Balaghat,922.5,0.0,0.0,0.0,7.75,1.25,16.66,901.19
2022-11-14,Balaghat,922.5,0.0,0.0,0.0,6.2,0.35,1.82,908.14
2022-11-15,Balaghat,922.5,0.0,0.0,0.0,6.06,5.29,8.77,842.38
2022-11-16,Balaghat,922.5,6.08,2.03,0.87,5.94,1.4,1.91,911.2
2022-11-17,Balaghat,922.5,0.0,2.03,0.87,4.26,0.9,9.35,899.37
2022-11-18,Balaghat,922.5,0.0,2.03,0.87,5.49,0.09,32.07,882.35
2022-11-19,Balaghat,922.5,0.0,0.0,0.87,5.87,0.56,16.46,911.3
2022-11-20,Balaghat,922.5,0.0,0.0,0.87,3.96,0.82,24.71,899.04
2022-11-21,Balaghat,922.5,0.0,0.0,0.87,3.54,0.46,10.46,908.98
2022-11-22,Balaghat,922.5,0.0,0.0,0.87,3.28,1.44,12.49,872.28
2022-11-23,Balaghat,922.5,0.0,0.0,0.0,3.0,2.75,41.27,830.62
2022-11-24,Balaghat,922.5,0.0,0.0,0.0,3.0,1.2,27.06,860.39
2022-11-25,Balaghat,922.5,0.0,0.0,0.0,3.0,1.5,2.63,888.95
2022-11-26,Balaghat,922.5,0.0,0.0,0.0,3.49,1.75,0.0,865.85
2022-11-27,Balaghat,922.5,0.0,0.0,0.0,4.1,2.36,1.37,884.42
2022-11-28,Balaghat,922.5,1.38,0.46,0.2,3.48,0.92,0.94,878.37
2022-11-29,Balaghat,922.5,0.0,0.46,0.2,3.0,0.9,15.52,909.83
2022-11-30,Balaghat,922.5,0.0,0.46,0.2,3.0,2.8,12.08,861.73
2022-12-01,Balaghat,922.5,0.0,0.0,0.2,3.0,1.19,4.1,871.49
2022-12-02,Balaghat,922.5,0.0,0.0,0.2,5.5,2.13,1.83,867.51
2022-12-03,Balaghat,922.5,0.0,0.0,0.2,5.1,1.36,25.53,865.92
2022-12-04,Balaghat,922.5,0.0,0.0,0.2,6.11,1.24,18.02,887.26
2022-12-05,Balaghat,922.5,0.0,0.0,0.0,6.14,0.67,8.1,877.01
2022-12-06,Balaghat,922.5,0.0,0.0,0.0,5.33,1.87,3.15,862.84
2022-12-07,Balaghat,922.5,0.0,0.0,0.0,6.95,0.0,3.48,939.5
2022-12-08,Balaghat,922.5,0.0,0.0,0.0,6.32,0.12,12.19,902.61
2022-12-09,Balaghat,922.5,0.0,0.0,0.0,6.86,0.17,20.08,895.15
2022-12-10,Balaghat,922.5,0.0,0.0,0.0,6.19,1.36,5.63,889.26
2022-12-11,Balaghat,922.5,0.0,0.0,0.0,6.0,1.83,17.49,879.89
2022-12-12,Balaghat,922.5,0.0,0.0,0.0,4.43,0.79,10.28,913.53
2022-12-13,Balaghat,922.5,1.89,0.63,0.27,5.75,0.15,14.49,918.12
2022-12-14,Balaghat,922.5,0.0,0.63,0.27,4.6,0.64,0.74,903.7
2022-12-15,Balaghat,922.5,4.76,2.21,0.95,4.03,1.27,12.46,891.18
2022-12-16,Balaghat,922.5,0.0,1.59,0.95,4.44,0.45,12.45,854.24
2022-12-17,Balaghat,922.5,0.0,1.59,0.95,5.68,0.55,7.51,888.38
2022-12-18,Balaghat,922.5,1.0,0.33,1.09,5.35,1.06,0.0,900.74
2022-12-19,Balaghat,922.5,5.22,2.07,1.84,5.7,0.78,27.3,892.0
2022-12-20,Balaghat,922.5,0.0,2.07,1.57,4.76,0.0,0.0,933.27
2022-12-21,Balaghat,922.5,0.0,1.74,1.57,3.39,0.46,7.06,926.41
2022-12-22,Balaghat,922.5,0.0,0.0,0.89,3.0,1.51,24.21,834.03
2022-12-23,Balaghat,922.5,0.0,0.0,0.89,3.0,0.62,8.32,925.37
2022-12-24,Balaghat,922.5,3.04,1.01,1.32,3.0,2.0,19.11,860.77
2022-12-25,Balaghat,922.5,0.0,1.01,1.18,3.0,1.46,13.24,882.97
2022-12-26,Balaghat,922.5,0.0,1.01,0.43,3.0,2.09,15.3,840.46
2022-12-27,Balaghat,922.5,0.0,0.0,0.43,5.15,1.34,7.73,902.83
2022-12-28,Balaghat,922.5,0.0,0.0,0.43,3.14,0.34,23.12,921.93
2022-12-29,Balaghat,922.5,0.0,0.0,0.43,3.0,0.85,0.0,901.25
2022-12-30,Balaghat,922.5,0.0,0.0,0.43,3.0,0.89,23.71,898.13
2022-12-31,Balaghat,922.5,0.0,0.0,0.0,3.0,0.29,11.09,906.62
2023-01-01,Balaghat,922.5,0.0,0.0,0.0,4.12,0.58,14.78,901.45
2023-01-02,Balaghat,922.5,0.0,0.0,0.0,3.65,0.91,8.36,916.44
2023-01-03,Balaghat,922.5,0.0,0.0,0.0,3.28,1.4,9.25,873.67
2023-01-04,Balaghat,922.5,2.59,0.86,0.37,3.0,2.6,7.26,860.89
2023-01-05,Balaghat,922.5,0.0,0.86,0.37,3.24,1.73,1.79,889.05
2023-01-06,Balaghat,922.5,0.0,0.86,0.37,3.0,1.02,0.17,880.31
2023-01-07,Balaghat,922.5,0.0,0.0,0.37,3.0,1.89,6.7,891.42
2023-01-08,Balaghat,922.5,0.0,0.0,0.37,3.0,1.4,14.72,897.28
2023-01-09,Balaghat,922.5,0.0,0.0,0.37,3.76,1.21,5.11,897.05
2023-01-10,Balaghat,922.5,0.0,0.0,0.37,3.0,1.61,14.74,860.12
2023-01-11,Balaghat,922.5,0.0,0.0,0.0,3.0,1.01,24.85,925.81
2023-01-12,Balaghat,922.5,0.0,0.0,0.0,3.0,0.44,24.56,863.89
2023-01-13,Balaghat,922.5,0.0,0.0,0.0,3.76,0.53,0.0,927.46
2023-01-14,Balaghat,922.5,0.0,0.0,0.0,3.0,1.35,7.88,887.68
2023-01-15,Balaghat,922.5,0.0,0.0,0.0,3.0,0.53,10.24,900.98
2023-01-16,Balaghat,922.5,0.0,0.0,0.0,3.0,0.75,8.06,899.03
2023-01-17,Balaghat,922.5,0.0,0.0,0.0,3.0,0.0,25.85,905.67
2023-01-18,Balaghat,922.5,0.0,0.0,0.0,3.68,1.45,28.21,870.59
2023-01-19,Balaghat,922.5,0.0,0.0,0.0,3.0,0.55,0.12,913.8
2023-01-20,Balaghat,922.5,0.0,0.0,0.0,3.45,0.93,31.6,865.86
2023-01-21,Balaghat,922.5,0.0,0.0,0.0,3.0,1.29,0.0,904.02
2023-01-22,Balaghat,922.5,0.0,0.0,0.0,4.44,0.9,0.0,891.64
2023-01-23,Balaghat,922.5,0.0,0.0,0.0,3.0,0.0,5.3,913.84
2023-01-24,Balaghat,922.5,0.0,0.0,0.0,3.54,0.94,12.61,879.24
2023-01-25,Balaghat,922.5,0.0,0.0,0.0,4.25,1.44,11.04,900.55
2023-01-26,Balaghat,922.5,0.0,0.0,0.0,5.66,1.2,11.53,939.38
2023-01-27,Balaghat,922.5,0.0,0.0,0.0,5.4,1.15,0.0,885.54
2023-01-28,Balaghat,922.5,0.0,0.0,0.0,5.84,5.78,19.8,786.46
2023-01-29,Balaghat,922.5,0.0,0.0,0.0,5.27,1.53,7.38,853.91
2023-01-30,Balaghat,922.5,0.0,0.0,0.0,5.87,1.14,19.43,900.01
2023-01-31,Balaghat,922.5,0.0,0.0,0.0,4.99,0.36,13.09,912.76
2023-02-01,Balaghat,922.5,0.0,0.0,0.0,3.0,0.87,15.06,886.74
2023-02-02,Balaghat,922.5,10.37,3.46,1.48,5.88,3.37,7.61,862.39
2023-02-03,Balaghat,922.5,0.0,3.46,1.48,5.14,0.48,12.17,905.6
2023-02-04,Balaghat,922.5,0.0,3.46,1.48,5.32,0.92,3.83,887.56
2023-02-05,Balaghat,922.5,0.0,0.0,1.48,5.22,3.49,17.56,832.62
2023-02-06,Balaghat,922.5,0.0,0.0,1.48,5.93,0.64,1.7,894.03
2023-02-07,Balaghat,922.5,0.0,0.0,1.48,5.91,1.36,5.61,895.64
2023-02-08,Balaghat,922.5,0.0,0.0,1.48,5.66,5.92,6.16,792.38
2023-02-09,Balaghat,922.5,0.0,0.0,0.0,3.08,0.03,12.74,889.66
2023-02-10,Balaghat,922.5,4.53,1.51,0.65,4.85,1.06,0.0,908.26
2023-02-11,Balaghat,922.5,0.0,1.51,0.65,4.95,0.0,25.59,887.63
2023-02-12,Balaghat,922.5,0.0,1.51,0.65,3.47,0.26,0.0,897.79
2023-02-13,Balaghat,922.5,0.0,0.0,0.65,3.0,0.68,11.31,870.41
2023-02-14,Balaghat,922.5,0.0,0.0,0.65,3.0,0.0,18.03,883.56
2023-02-15,Balaghat,922.5,0.0,0.0,0.65,3.0,0.71,8.62,881.24
2023-02-16,Balaghat,922.5,0.0,0.0,0.65,3.0,1.35,0.0,908.67
2023-02-17,Balaghat,922.5,0.0,0.0,0.0,4.14,1.75,16.43,875.88
2023-02-18,Balaghat,922.5,0.0,0.0,0.0,3.0,1.63,19.14,873.36
2023-02-19,Balaghat,922.5,0.0,0.0,0.0,5.68,0.82,12.19,919.32
2023-02-20,Balaghat,922.5,0.0,0.0,0.0,5.96,0.2,0.0,899.34
2023-02-21,Balaghat,922.5,0.0,0.0,0.0,5.87,0.83,8.08,912.51
2023-02-22,Balaghat,922.5,0.0,0.0,0.0,5.91,0.12,0.0,928.25
2023-02-23,Balaghat,922.5,0.0,0.0,0.0,4.46,1.02,0.7,919.39
2023-02-24,Balaghat,922.5,0.0,0.0,0.0,3.42,0.52,14.64,894.32
2023-02-25,Balaghat,922.5,0.0,0.0,0.0,3.77,0.46,15.69,903.27
2023-02-26,Balaghat,922.5,0.0,0.0,0.0,5.36,2.04,2.92,851.68
2023-02-27,Balaghat,922.5,0.0,0.0,0.0,3.88,0.35,6.5,920.77
2023-02-28,Balaghat,922.5,0.0,0.0,0.0,3.0,1.01,3.77,896.14
2023-03-01,Balaghat,922.5,0.0,0.0,0.0,3.0,0.2,4.18,931.27
2023-03-02,Balaghat,922.5,0.0,0.0,0.0,3.3,0.62,16.6,894.49
2023-03-03,Balaghat,922.5,0.0,0.0,0.0,4.38,0.48,9.75,902.97
2023-03-04,Balaghat,922.5,0.0,0.0,0.0,3.85,1.3,0.0,887.41
2023-03-05,Balaghat,922.5,0.0,0.0,0.0,3.01,2.3,4.78,857.87
2023-03-06,Balaghat,922.5,0.0,0.0,0.0,3.0,1.75,5.33,851.62
2023-03-07,Balaghat,922.5,0.0,0.0,0.0,3.8,1.54,15.57,872.54
2023-03-08,Balaghat,922.5,0.0,0.0,0.0,3.0,2.57,8.71,872.95
2023-03-09,Balaghat,922.5,0.0,0.0,0.0,3.0,2.01,6.17,859.19
2023-03-10,Balaghat,922.5,0.0,0.0,0.0,3.72,0.67,9.77,887.05
2023-03-11,Balaghat,922.5,0.0,0.0,0.0,3.41,0.78,9.61,896.11
2023-03-12,Balaghat,922.5,0.0,0.0,0.0,3.0,1.72,8.54,878.81
2023-03-13,Balaghat,922.5,0.0,0.0,0.0,3.0,2.56,4.88,889.91
2023-03-14,Balaghat,922.5,4.65,1.55,0.66,3.0,1.34,5.06,889.5
2023-03-15,Balaghat,922.5,0.0,1.55,0.66,4.09,1.23,3.74,900.6
2023-03-16,Balaghat,922.5,0.0,1.55,0.66,3.0,1.86,37.59,861.58
2023-03-17,Balaghat,922.5,0.0,0.0,0.66,3.0,4.75,16.55,800.06
2023-03-18,Balaghat,922.5,0.0,0.0,0.66,3.0,0.0,8.88,940.56
2023-03-19,Balaghat,922.5,3.36,1.12,1.14,5.34,0.72,10.76,923.9
2023-03-20,Balaghat,922.5,0.0,1.12,1.14,5.59,4.1,6.37,822.99
2023-03-21,Balaghat,922.5,0.0,1.12,0.48,5.73,4.35,13.72,847.12
2023-03-22,Balaghat,922.5,0.0,0.0,0.48,6.11,1.03,8.63,875.79
2023-03-23,Balaghat,922.5,0.0,0.0,0.48,6.01,1.05,2.6,891.35
2023-03-24,Balaghat,922.5,0.0,0.0,0.48,3.45,0.0,15.55,914.9
2023-03-25,Balaghat,922.5,0.0,0.0,0.48,3.0,1.69,7.62,878.76
2023-03-26,Balaghat,922.5,0.0,0.0,0.0,3.0,1.43,3.82,883.76
2023-03-27,Balaghat,922.5,0.0,0.0,0.0,4.51,1.2,2.8,903.35
2023-03-28,Balaghat,922.5,0.0,0.0,0.0,3.0,0.34,7.71,939.82
2023-03-29,Balaghat,922.5,2.31,0.77,0.33,3.0,0.44,10.17,862.1
2023-03-30,Balaghat,922.5,0.0,0.77,0.33,3.0,0.9,4.5,883.55
2023-03-31,Balaghat,922.5,0.0,0.77,0.33,3.0,1.01,6.71,905.06
2023-04-01,Balaghat,922.5,0.0,0.0,0.33,3.0,4.33,12.51,827.75
2023-04-02,Balaghat,922.5,0.0,0.0,0.33,3.0,1.12,4.25,902.84
2023-04-03,Balaghat,922.5,0.0,0.0,0.33,3.0,1.2,0.0,879.65
2023-04-04,Balaghat,922.5,0.0,0.0,0.33,3.83,1.37,8.06,877.63
2023-04-05,Balaghat,922.5,0.0,0.0,0.0,4.77,1.28,10.58,867.9
2023-04-06,Balaghat,922.5,0.0,0.0,0.0,5.53,0.0,12.14,918.12
2023-04-07,Balaghat,922.5,0.0,0.0,0.0,4.37,1.57,18.14,879.39
2023-04-08,Balaghat,922.5,0.0,0.0,0.0,3.0,0.38,3.38,888.86
2023-04-09,Balaghat,922.5,0.0,0.0,0.0,3.0,0.36,19.86,897.83
2023-04-10,Balaghat,922.5,0.0,0.0,0.0,4.53,0.45,10.93,909.91
2023-04-11,Balaghat,922.5,0.0,0.0,0.0,5.89,1.78,6.3,884.4
2023-04-12,Balaghat,922.5,0.0,0.0,0.0,5.31,0.0,11.74,947.58
2023-04-13,Balaghat,922.5,2.36,0.79,0.34,4.14,0.0,7.17,896.79
2023-04-14,Balaghat,922.5,0.0,0.79,0.34,3.92,2.48,7.14,876.72
2023-04-15,Balaghat,922.5,0.0,0.79,0.34,3.0,0.74,14.12,884.92
2023-04-16,Balaghat,922.5,0.0,0.0,0.34,3.47,1.83,0.0,916.98
2023-04-17,Balaghat,922.5,0.0,0.0,0.34,3.0,1.2,14.02,886.07
2023-04-18,Balaghat,922.5,0.0,0.0,0.34,3.1,1.6,0.88,920.6
2023-04-19,Balaghat,922.5,0.0,0.0,0.34,3.0,0.0,5.3,908.92
2023-04-20,Balaghat,922.5,0.0,0.0,0.0,4.12,0.0,19.32,889.83
2023-04-21,Balaghat,922.5,0.0,0.0,0.0,3.56,0.43,10.84,901.98
2023-04-22,Balaghat,922.5,0.0,0.0,0.0,3.0,0.17,2.75,912.35
2023-04-23,Balaghat,922.5,0.0,0.0,0.0,3.0,2.97,26.22,848.1
2023-04-24,Balaghat,922.5,4.17,1.39,0.6,5.11,1.44,2.5,843.23
2023-04-25,Balaghat,922.5,0.0,1.39,0.6,4.97,0.06,10.54,942.24
2023-04-26,Balaghat,922.5,0.0,1.39,0.6,5.22,2.03,2.33,888.21
2023-04-27,Balaghat,922.5,0.0,0.0,0.6,3.0,1.22,7.6,899.47
2023-04-28,Balaghat,922.5,0.0,0.0,0.6,3.26,0.1,16.38,909.56
2023-04-29,Balaghat,922.5,0.0,0.0,0.6,3.0,1.95,0.02,897.82
2023-04-30,Balaghat,922.5,0.0,0.0,0.6,3.11,0.78,11.7,903.02
2023-05-01,Balaghat,922.5,48.06,16.02,6.87,19.79,0.89,14.22,865.48
2023-05-02,Balaghat,922.5,0.0,16.02,6.87,18.72,3.82,0.0,827.98
2023-05-03,Balaghat,922.5,0.0,16.02,6.87,18.31,0.24,15.59,894.99
2023-05-04,Balaghat,922.5,8.03,2.68,8.01,17.91,0.0,0.0,903.24
2023-05-05,Balaghat,922.5,0.0,2.68,8.01,16.11,3.38,3.54,850.21
2023-05-06,Balaghat,922.5,0.0,2.68,8.01,15.35,1.07,10.73,890.51
2023-05-07,Balaghat,922.5,0.0,0.0,8.01,14.51,0.0,2.15,967.14
2023-05-08,Balaghat,922.5,0.0,0.0,1.15,15.21,1.47,12.38,906.13
2023-05-09,Balaghat,922.5,0.0,0.0,1.15,15.25,0.92,5.19,887.91
2023-05-10,Balaghat,922.5,0.0,0.0,1.15,12.8,0.0,17.97,894.09
2023-05-11,Balaghat,922.5,0.0,0.0,0.0,12.46,2.1,5.09,844.06
2023-05-12,Balaghat,922.5,0.0,0.0,0.0,12.58,1.35,4.67,881.43
2023-05-13,Balaghat,922.5,0.0,0.0,0.0,10.77,0.8,5.55,852.29
2023-05-14,Balaghat,922.5,14.02,4.67,2.0,15.33,1.88,8.7,872.34
2023-05-15,Balaghat,922.5,14.54,9.52,4.08,20.58,1.7,5.99,878.41
2023-05-16,Balaghat,922.5,0.0,9.52,4.08,20.25,0.0,16.27,882.35
2023-05-17,Balaghat,922.5,0.0,4.85,4.08,18.3,0.63,15.45,902.41
2023-05-18,Balaghat,922.5,0.0,0.0,4.08,18.65,1.66,1.89,840.23
2023-05-19,Balaghat,922.5,0.0,0.0,4.08,18.31,0.34,1.62,907.97
2023-05-20,Balaghat,922.5,0.0,0.0,4.08,16.2,0.55,9.38,914.01
2023-05-21,Balaghat,922.5,13.52,4.51,4.01,18.9,1.4,4.58,900.09
2023-05-22,Balaghat,922.5,0.0,4.51,1.93,18.93,1.31,3.5,894.23
2023-05-23,Balaghat,922.5,0.0,4.51,1.93,17.78,0.0,29.96,872.89
2023-05-24,Balaghat,922.5,8.23,2.74,3.11,18.89,1.55,0.0,867.66
2023-05-25,Balaghat,922.5,0.0,2.74,3.11,16.45,0.04,5.18,924.84
2023-05-26,Balaghat,922.5,5.94,4.72,3.96,16.17,1.19,12.03,882.84
2023-05-27,Balaghat,922.5,0.0,1.98,3.96,17.65,0.54,0.0,907.44
2023-05-28,Balaghat,922.5,0.0,1.98,2.02,17.3,1.25,6.25,930.41
2023-05-29,Balaghat,922.5,4.86,1.62,2.72,16.34,0.0,17.09,888.27
2023-05-30,Balaghat,922.5,0.0,1.62,2.72,15.69,0.6,11.35,897.92
2023-05-31,Balaghat,922.5,0.0,1.62,1.54,15.42,0.0,5.25,941.19
2023-06-01,Balaghat,922.5,28.87,9.62,5.67,24.69,1.74,14.66,854.4
2023-06-02,Balaghat,922.5,21.32,16.73,7.86,31.09,0.26,7.64,895.19
2023-06-03,Balaghat,922.5,89.41,46.53,20.64,60.0,3.94,9.19,693.52
2023-06-04,Balaghat,922.5,50.52,53.75,27.85,60.0,0.21,5.72,825.52
2023-06-05,Balaghat,922.5,54.19,64.71,34.9,60.0,2.47,10.12,751.11
2023-06-06,Balaghat,922.5,64.57,56.42,44.13,60.0,1.7,4.15,742.56
2023-06-07,Balaghat,922.5,53.62,57.46,51.78,60.0,0.78,9.68,789.27
2023-06-08,Balaghat,922.5,7.24,41.81,48.69,57.21,1.41,0.0,793.12
2023-06-09,Balaghat,922.5,0.0,20.29,45.65,52.96,1.17,9.81,798.59
2023-06-10,Balaghat,922.5,22.98,10.08,36.16,58.11,0.25,6.06,787.48
2023-06-11,Balaghat,922.5,122.44,48.47,46.43,60.0,1.27,28.24,682.89
2023-06-12,Balaghat,922.5,0.0,48.47,38.69,55.89,0.0,22.56,805.61
2023-06-13,Balaghat,922.5,9.94,44.13,30.89,55.09,1.03,6.09,816.86
2023-06-14,Balaghat,922.5,0.0,3.31,23.23,51.78,2.18,16.89,782.18
2023-06-15,Balaghat,922.5,30.31,13.42,26.52,59.32,0.0,7.11,774.21
2023-06-16,Balaghat,922.5,0.0,10.1,26.52,54.95,2.44,33.13,758.78
2023-06-17,Balaghat,922.5,43.97,24.76,29.52,60.0,0.35,11.24,778.69
2023-06-18,Balaghat,922.5,10.38,18.11,13.51,60.0,1.37,15.15,812.56
2023-06-19,Balaghat,922.5,16.62,23.65,15.89,60.0,2.17,1.41,768.02
2023-06-20,Balaghat,922.5,35.89,20.96,19.59,60.0,2.01,10.77,778.34
2023-06-21,Balaghat,922.5,10.55,21.02,21.1,59.99,0.68,20.53,770.13
2023-06-22,Balaghat,922.5,0.0,15.48,16.77,56.41,0.01,7.71,823.59
2023-06-23,Balaghat,922.5,0.0,3.52,16.77,49.58,0.0,4.71,837.1
2023-06-24,Balaghat,922.5,0.0,0.0,10.49,48.56,1.34,9.63,819.53
2023-06-25,Balaghat,922.5,3.88,1.29,9.56,45.23,2.86,0.0,815.18
2023-06-26,Balaghat,922.5,0.0,1.29,7.19,43.39,0.41,39.09,843.02
2023-06-27,Balaghat,922.5,0.0,1.29,2.06,39.98,0.38,50.82,830.77
2023-06-28,Balaghat,922.5,70.99,23.66,10.7,60.0,1.53,17.92,748.93
2023-06-29,Balaghat,922.5,0.0,23.66,10.7,55.68,0.5,0.0,810.89
2023-06-30,Balaghat,922.5,0.0,23.66,10.7,51.14,0.72,11.23,823.56
2023-07-01,Balaghat,922.5,21.17,7.06,13.72,56.54,0.73,23.99,796.9
2023-07-02,Balaghat,922.5,0.0,7.06,13.17,52.82,1.58,9.11,786.15
2023-07-03,Balaghat,922.5,0.0,7.06,13.17,48.59,1.13,17.22,823.02
2023-07-04,Balaghat,922.5,46.37,15.46,19.79,60.0,1.92,13.8,785.6
2023-07-05,Balaghat,922.5,12.86,19.74,11.48,59.41,0.32,16.76,779.93
2023-07-06,Balaghat,922.5,9.5,22.91,12.84,60.0,0.8,1.06,767.29
2023-07-07,Balaghat,922.5,28.24,16.87,16.88,60.0,0.0,16.21,784.84
2023-07-08,Balaghat,922.5,79.33,39.02,25.19,60.0,1.81,8.26,742.54
2023-07-09,Balaghat,922.5,0.0,35.86,25.19,56.88,0.75,25.13,790.82
2023-07-10,Balaghat,922.5,102.25,60.53,39.79,60.0,1.07,15.67,750.54
2023-07-11,Balaghat,922.5,0.0,34.08,33.17,56.7,1.38,9.36,821.25
2023-07-12,Balaghat,922.5,61.08,54.44,40.06,60.0,2.24,21.93,753.78
2023-07-13,Balaghat,922.5,89.89,50.32,51.54,60.0,1.65,13.73,741.55
2023-07-14,Balaghat,922.5,25.97,58.98,51.22,60.0,0.67,2.56,800.16
2023-07-15,Balaghat,922.5,0.0,38.62,39.88,56.01,0.93,33.7,793.2
2023-07-16,Balaghat,922.5,39.58,21.85,45.54,60.0,1.8,10.4,761.99
2023-07-17,Balaghat,922.5,55.15,31.58,38.81,60.0,0.01,1.08,772.77
2023-07-18,Balaghat,922.5,0.0,31.58,38.81,56.74,2.01,0.0,795.93
2023-07-19,Balaghat,922.5,0.0,18.38,30.08,53.35,0.46,9.22,827.62
2023-07-20,Balaghat,922.5,0.0,0.0,17.24,49.5,1.32,10.73,789.0
2023-07-21,Balaghat,922.5,13.71,4.57,15.49,51.28,1.4,16.81,773.95
2023-07-22,Balaghat,922.5,15.52,9.74,17.71,52.51,0.37,9.29,797.09
2023-07-23,Balaghat,922.5,39.98,23.07,17.76,60.0,0.6,4.61,825.78
2023-07-24,Balaghat,922.5,0.0,18.5,9.89,55.53,1.99,14.11,775.61
2023-07-25,Balaghat,922.5,37.31,25.76,15.22,60.0,1.95,12.95,775.27
2023-07-26,Balaghat,922.5,50.97,29.43,22.5,60.0,1.32,13.36,792.0
2023-07-27,Balaghat,922.5,72.99,53.76,32.93,60.0,0.62,0.93,785.84
2023-07-28,Balaghat,922.5,0.0,41.32,30.97,55.68,1.2,0.0,790.17
2023-07-29,Balaghat,922.5,18.0,30.33,31.32,57.17,1.19,12.3,765.0
2023-07-30,Balaghat,922.5,29.85,15.95,29.87,60.0,2.44,9.16,774.75
2023-07-31,Balaghat,922.5,10.72,19.52,31.41,60.0,0.4,12.41,801.42
2023-08-01,Balaghat,922.5,0.0,13.52,26.08,55.33,0.0,10.3,797.41
2023-08-02,Balaghat,922.5,0.0,3.57,18.79,54.01,3.57,1.67,770.63
2023-08-03,Balaghat,922.5,36.33,12.11,13.56,60.0,0.85,25.48,757.79
2023-08-04,Balaghat,922.5,60.35,32.23,22.18,60.0,1.4,9.32,781.6
2023-08-05,Balaghat,922.5,0.0,32.23,19.61,56.89,0.92,15.83,775.56
2023-08-06,Balaghat,922.5,46.97,35.78,22.05,60.0,0.84,10.36,791.12
2023-08-07,Balaghat,922.5,35.88,27.62,25.65,60.0,1.14,11.6,763.35
2023-08-08,Balaghat,922.5,0.0,27.62,25.65,56.52,1.46,9.21,800.65
2023-08-09,Balaghat,922.5,38.3,24.73,31.12,60.0,1.43,10.29,798.04
2023-08-10,Balaghat,922.5,0.0,12.77,25.93,51.13,0.81,25.94,802.04
2023-08-11,Balaghat,922.5,57.79,32.03,25.56,60.0,1.0,18.63,736.24
2023-08-12,Balaghat,922.5,0.0,19.26,25.56,55.38,0.24,3.62,808.54
2023-08-13,Balaghat,922.5,5.1,20.96,19.58,53.86,1.13,9.43,799.89
2023-08-14,Balaghat,922.5,35.94,13.68,19.59,60.0,0.48,3.18,774.62
2023-08-15,Balaghat,922.5,49.6,30.21,26.68,60.0,3.64,9.33,753.53
2023-08-16,Balaghat,922.5,18.92,34.82,23.91,60.0,0.92,31.56,763.38
2023-08-17,Balaghat,922.5,0.0,22.84,23.91,56.07,2.33,6.38,782.63
2023-08-18,Balaghat,922.5,0.0,6.31,15.65,51.75,2.04,3.7,811.03
2023-08-19,Balaghat,922.5,0.0,0.0,15.65,48.82,3.06,1.19,776.71
2023-08-20,Balaghat,922.5,11.72,3.91,16.6,50.03,2.6,3.19,760.99
2023-08-21,Balaghat,922.5,0.0,3.91,11.46,47.95,2.57,3.67,770.92
2023-08-22,Balaghat,922.5,37.62,16.44,9.75,58.63,1.93,7.91,780.37
2023-08-23,Balaghat,922.5,177.99,71.87,32.48,60.0,7.01,23.31,528.59
2023-08-24,Balaghat,922.5,0.0,71.87,32.48,57.1,1.84,9.95,800.06
2023-08-25,Balaghat,922.5,0.0,59.33,32.48,53.34,0.0,8.79,808.63
2023-08-26,Balaghat,922.5,103.65,34.55,47.28,60.0,1.08,14.92,732.26
2023-08-27,Balaghat,922.5,56.36,53.34,53.66,60.0,1.75,5.7,755.17
2023-08-28,Balaghat,922.5,0.0,53.34,53.66,58.67,1.7,14.37,770.57
2023-08-29,Balaghat,922.5,53.7,36.69,55.96,60.0,0.44,22.18,771.0
2023-08-30,Balaghat,922.5,15.14,22.94,32.69,60.0,0.0,14.74,778.17
2023-08-31,Balaghat,922.5,33.28,34.04,37.45,60.0,3.25,21.03,754.4
2023-09-01,Balaghat,922.5,66.3,38.24,46.92,60.0,1.01,24.42,774.15
2023-09-02,Balaghat,922.5,59.27,52.95,40.58,60.0,1.09,41.44,750.68
2023-09-03,Balaghat,922.5,0.0,41.86,32.53,54.86,2.01,23.55,767.15
2023-09-04,Balaghat,922.5,39.76,33.01,38.21,60.0,1.6,12.41,805.48
2023-09-05,Balaghat,922.5,0.0,13.25,30.54,56.43,1.36,10.41,784.42
2023-09-06,Balaghat,922.5,0.0,13.25,28.37,52.38,1.42,2.1,816.86
2023-09-07,Balaghat,922.5,0.0,0.0,23.62,51.19,1.0,11.24,811.73
2023-09-08,Balaghat,922.5,32.88,10.96,18.84,60.0,5.64,6.03,715.5
