record_id,date,mine_name,state,district,mine_latitude,mine_longitude,target_rom_tonnes,actual_rom_tonnes,equipment_downtime_hours,blast_delay_minutes,rainfall_mm,target_basis,calibration_quality,data_status
PROD-0000093,2022-07-02,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,916.11,870.51,0.12,0,8.18,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000094,2022-07-03,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,994.07,978.37,0.65,0,10.24,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000095,2022-07-04,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,935.33,907.32,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000096,2022-07-05,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,843.45,794.41,0.26,0,17.06,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000097,2022-07-06,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,1100.39,1023.34,2.54,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000098,2022-07-07,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,959.97,895.06,0.11,29,7.01,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000099,2022-07-08,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,937.48,848.35,2.19,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000100,2022-07-09,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,964.04,893.74,0.53,0,35.37,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000101,2022-07-10,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,963.78,921.26,0.81,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000102,2022-07-11,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,987.86,936.08,0.96,0,2.1,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000103,2022-07-12,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,1035.81,954.62,2.63,32,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000104,2022-07-13,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,935.06,878.12,3.44,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000105,2022-07-14,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,934.01,867.87,2.54,0,21.74,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000106,2022-07-15,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,924.46,842.14,0.91,0,14.63,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000107,2022-07-16,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,942.35,888.25,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000108,2022-07-17,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,951.94,910.29,0.28,105,18.49,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000109,2022-07-18,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,933.36,851.07,0.07,58,4.42,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000110,2022-07-19,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,929.82,911.27,0.7,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000111,2022-07-20,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,892.23,879.68,0.44,0,7.07,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000112,2022-07-21,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,901.43,809.29,5.61,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000113,2022-07-22,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,933.2,864.25,1.67,0,32.74,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000114,2022-07-23,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,1124.29,1130.42,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000115,2022-07-24,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,1063.02,1020.37,0.0,65,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000116,2022-07-25,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,880.1,812.41,1.46,0,23.47,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000117,2022-07-26,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,1064.22,1037.29,0.0,26,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000118,2022-07-27,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,993.14,936.37,2.81,0,20.43,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000119,2022-07-28,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,866.05,813.95,0.79,0,52.97,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000120,2022-07-29,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,880.27,823.73,3.08,0,13.59,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000121,2022-07-30,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,1002.64,947.66,2.09,0,5.76,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000122,2022-07-31,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,917.03,903.14,1.43,0,22.98,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000123,2022-08-01,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,1027.21,931.29,3.38,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000124,2022-08-02,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,916.83,881.39,2.47,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000125,2022-08-03,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,1014.21,977.47,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000126,2022-08-04,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,864.81,798.25,2.94,0,26.9,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000127,2022-08-05,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,1020.34,1009.72,0.69,0,45.82,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000128,2022-08-06,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,1028.85,961.84,0.03,0,1.93,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000129,2022-08-07,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,1045.86,976.9,3.05,0,35.5,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000130,2022-08-08,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,910.09,871.86,0.26,0,17.24,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000131,2022-08-09,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,969.29,933.54,0.58,0,38.75,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000132,2022-08-10,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,1078.77,968.74,4.58,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000133,2022-08-11,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,946.07,923.97,0.02,0,1.63,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000134,2022-08-12,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,997.92,887.28,3.06,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000135,2022-08-13,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,796.64,743.1,1.33,0,10.52,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000136,2022-08-14,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,945.19,932.57,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000137,2022-08-15,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,894.75,809.13,2.96,0,3.35,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000138,2022-08-16,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,928.17,881.36,1.56,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000139,2022-08-17,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,979.07,956.24,0.26,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000140,2022-08-18,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,914.35,867.7,0.66,0,26.62,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000141,2022-08-19,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,998.51,942.45,2.28,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000142,2022-08-20,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,1002.69,973.29,0.28,0,18.56,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000143,2022-08-21,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,905.67,898.01,0.09,28,6.02,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000144,2022-08-22,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,867.82,844.1,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000145,2022-08-23,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,949.4,902.11,0.66,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000146,2022-08-24,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,870.48,803.3,1.78,0,15.49,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000147,2022-08-25,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,1083.39,978.43,0.66,75,44.14,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000148,2022-08-26,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,999.02,972.03,0.0,19,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000149,2022-08-27,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,910.36,888.33,0.21,0,14.13,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000150,2022-08-28,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,882.74,817.31,4.66,0,16.21,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000151,2022-08-29,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,1007.05,985.99,1.09,0,18.89,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000152,2022-08-30,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,960.67,887.51,0.97,21,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000153,2022-08-31,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,859.15,862.2,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000154,2022-09-01,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,1034.04,949.17,1.65,75,9.67,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000155,2022-09-02,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,972.67,908.42,2.58,35,14.69,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000156,2022-09-03,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,967.68,920.47,0.18,0,12.33,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000157,2022-09-04,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,986.13,902.73,2.12,0,9.08,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000158,2022-09-05,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,961.44,883.16,1.12,33,32.95,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000159,2022-09-06,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,857.37,830.84,1.62,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000160,2022-09-07,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,930.77,860.04,0.4,0,26.94,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000161,2022-09-08,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,967.99,901.38,0.5,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000162,2022-09-09,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,928.96,845.03,2.02,0,8.25,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000163,2022-09-10,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,874.75,795.72,2.97,21,4.17,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000164,2022-09-11,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,1004.2,939.09,3.17,0,4.65,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000165,2022-09-12,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,965.76,913.01,2.47,0,22.72,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000166,2022-09-13,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,919.43,830.35,2.04,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000167,2022-09-14,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,877.65,857.81,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000168,2022-09-15,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,1023.41,906.95,3.23,0,45.16,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000169,2022-09-16,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,1038.63,930.98,1.97,41,12.86,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000170,2022-09-17,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,891.41,831.28,2.74,40,40.02,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000171,2022-09-18,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,866.83,805.52,1.27,0,1.72,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000172,2022-09-19,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,953.63,924.68,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000173,2022-09-20,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,1018.02,952.98,2.14,0,3.59,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000174,2022-09-21,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,963.18,953.86,0.16,0,10.42,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000175,2022-09-22,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,833.13,786.36,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000176,2022-09-23,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,967.85,898.42,3.21,0,8.99,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000177,2022-09-24,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,962.75,885.65,1.43,0,38.92,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000178,2022-09-25,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,968.72,879.22,1.92,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000179,2022-09-26,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,889.26,853.47,0.74,16,21.09,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000180,2022-09-27,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,834.66,708.84,5.98,39,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000181,2022-09-28,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,981.35,910.55,2.59,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000182,2022-09-29,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,969.81,898.15,4.6,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000183,2022-09-30,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,967.01,855.06,4.96,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000184,2022-10-01,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,961.61,867.33,2.19,0,20.39,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0000185,2022-10-02,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,972.96,914.68,0.25,29,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
