record_id,mine_name,state,district,mine_latitude,mine_longitude,coordinate_quality,lithology,from_m,to_m,thickness_m,specific_gravity,area_m2,chemistry_schema,mn_pct,mno_pct,mno2_pct,fe2o3_pct,sio2_pct,p2o5_pct,tio2_pct,al2o3_pct,cao_pct,mgo_pct,ai_pct,s2_b4,s2_b8,s2_b11,s2_b12,aster_b4,aster_b5,aster_b6,aster_b7,aster_b8,aster_b9,data_status,volume_m3,estimated_tonnage_proxy_t,ndvi,s2_b11_b12_ratio,aster_b4_b5_ratio,aster_b6_b7_ratio,aster_b8_b9_ratio,grade_band,mno_pct_missing,mno2_pct_missing,fe2o3_pct_missing,sio2_pct_missing,p2o5_pct_missing,tio2_pct_missing,al2o3_pct_missing,cao_pct_missing,mgo_pct_missing,ai_pct_missing,reference_price_inr_per_t,production_cost_inr_per_t,price_reference_type,cost_reference_type,gross_margin_proxy_inr_per_t,estimated_gross_value_inr,profit_proxy_inr
GEO-000036,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,PUBLIC_TECHNICAL_MINE_LOCATION,Quartz-mica schist,31.69,32.53,0.84,3.614,143.84,HIVRA_STYLE,24.93,32.29,12.0,13.88,36.08,1.088,0.352,4.64,4.51,2.46,12.01,0.244649,0.325223,0.245726,0.242645,0.312154,0.268979,0.286763,0.274905,0.278348,0.27106,SYNTHETIC_SCHEMA_FAITHFUL,120.83,436.68,0.14139,1.012698,1.160514,1.043135,1.026887,BELOW_25,0,1,0,0,0,0,0,0,0,1,5154.44,8346.95,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-3192.51,2250840.86,-1394105.27
GEO-000037,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,PUBLIC_TECHNICAL_MINE_LOCATION,Gondite,166.75,167.78,1.03,3.416,142.65,HIVRA_STYLE,28.3,36.74,12.0,10.82,26.24,1.559,0.494,9.53,4.37,2.47,12.01,0.111281,0.170714,0.112847,0.134575,0.112188,0.121757,0.152409,0.128884,0.159607,0.112018,SYNTHETIC_SCHEMA_FAITHFUL,146.93,501.91,0.210759,0.838544,0.921409,1.182528,1.424833,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,3808.49,8346.95,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-4538.46,1911519.22,-2277898.46
GEO-000038,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,PUBLIC_TECHNICAL_MINE_LOCATION,Mn ore,80.51,82.0,1.49,3.432,169.32,HIVRA_STYLE,28.93,37.26,12.0,11.97,33.7,0.892,0.405,5.45,3.07,2.26,12.01,0.092531,0.121233,0.098923,0.088187,0.097585,0.072443,0.119225,0.060598,0.075633,0.067483,SYNTHETIC_SCHEMA_FAITHFUL,252.29,865.86,0.13427,1.121741,1.347059,1.967474,1.120771,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,3808.49,8346.95,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-4538.46,3297619.15,-3929670.98
GEO-000039,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,PUBLIC_TECHNICAL_MINE_LOCATION,Quartz-mica schist,84.99,86.35,1.36,3.676,137.52,HIVRA_STYLE,41.8,53.69,12.0,5.37,24.55,0.563,0.382,6.57,2.21,1.45,12.01,0.195423,0.29298,0.251192,0.178943,0.258052,0.18771,0.229735,0.227211,0.271204,0.21947,SYNTHETIC_SCHEMA_FAITHFUL,187.03,687.52,0.199747,1.403754,1.374738,1.011109,1.235722,35_TO_BELOW_46,0,1,0,0,0,0,0,0,0,1,13127.91,8346.95,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,4780.96,9025700.68,3287005.62
GEO-000040,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,PUBLIC_TECHNICAL_MINE_LOCATION,Dolomitic marble,18.53,19.66,1.12,3.446,236.76,MANDRI_STYLE,21.94,37.66,16.59,24.16,25.18,1.771,0.337,7.654999999999999,3.43,2.295,15.88,0.167652,0.253983,0.176167,0.181291,0.212298,0.184358,0.190438,0.201715,0.19963,0.224996,SYNTHETIC_SCHEMA_FAITHFUL,265.17,913.78,0.204753,0.971736,1.151553,0.944094,0.88726,BELOW_25,1,0,0,0,0,1,1,1,1,0,5154.44,8346.95,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-3192.51,4710024.18,-2917251.79
GEO-000041,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,PUBLIC_TECHNICAL_MINE_LOCATION,Quartz-biotite-muscovite schist,71.17,72.95,1.79,3.633,394.67,HIVRA_STYLE,13.56,17.55,12.0,8.95,51.27,1.32,0.334,9.61,3.7,1.82,12.01,0.178399,0.197517,0.195921,0.159709,0.179474,0.182338,0.192252,0.19138,0.212124,0.166878,SYNTHETIC_SCHEMA_FAITHFUL,706.46,2566.57,0.050857,1.226737,0.984293,1.004556,1.271132,BELOW_25,0,1,0,0,0,0,0,0,0,1,5154.44,8346.95,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-3192.51,13229231.07,-8193800.39
GEO-000042,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,PUBLIC_TECHNICAL_MINE_LOCATION,Gondite,57.51,58.98,1.48,3.492,270.91,MANDRI_STYLE,29.38,37.66,9.73,31.22,51.29,0.849,0.337,7.654999999999999,3.43,2.295,6.66,0.108837,0.171709,0.136107,0.100582,0.128414,0.111772,0.146815,0.13921,0.11432,0.095663,SYNTHETIC_SCHEMA_FAITHFUL,400.95,1400.12,0.224106,1.353194,1.148892,1.05463,1.195028,25_TO_BELOW_35,1,0,0,0,0,1,1,1,1,0,3808.49,8346.95,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-4538.46,5332343.02,-6354388.62
GEO-000043,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,PUBLIC_TECHNICAL_MINE_LOCATION,Gondite,55.07,56.25,1.18,3.418,244.03,MANDRI_STYLE,26.65,37.66,8.84,24.09,29.21,1.358,0.337,7.654999999999999,3.43,2.295,11.36,0.083979,0.145413,0.110432,0.088929,0.118272,0.11448,0.115735,0.080576,0.129989,0.116431,SYNTHETIC_SCHEMA_FAITHFUL,287.96,984.25,0.267812,1.2418,1.033124,1.436346,1.116447,25_TO_BELOW_35,1,0,0,0,0,1,1,1,1,0,3808.49,8346.95,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-4538.46,3748506.28,-4466979.26
GEO-000044,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,PUBLIC_TECHNICAL_MINE_LOCATION,Mn ore,34.05,35.17,1.12,3.409,217.13,MANDRI_STYLE,30.93,37.66,16.34,13.57,28.82,1.281,0.337,7.654999999999999,3.43,2.295,13.36,0.209429,0.261927,0.240648,0.133913,0.216622,0.2022,0.206112,0.172131,0.230947,0.188305,SYNTHETIC_SCHEMA_FAITHFUL,243.19,829.03,0.111377,1.797047,1.071325,1.197414,1.226452,25_TO_BELOW_35,1,0,0,0,0,1,1,1,1,0,3808.49,8346.95,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-4538.46,3157352.46,-3762519.49
GEO-000045,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,PUBLIC_TECHNICAL_MINE_LOCATION,Mn ore,85.72,86.68,0.96,3.401,534.48,HIVRA_STYLE,32.28,41.69,12.0,12.15,23.83,0.846,0.265,7.32,3.54,3.48,12.01,0.147438,0.216291,0.211828,0.111478,0.162057,0.149248,0.188545,0.19124,0.177317,0.13935,SYNTHETIC_SCHEMA_FAITHFUL,513.1,1745.05,0.189298,1.900178,1.085824,0.985908,1.272458,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,3808.49,8346.95,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-4538.46,6646005.47,-7919839.62
GEO-000046,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,PUBLIC_TECHNICAL_MINE_LOCATION,Quartz-mica schist,10.03,10.51,0.48,3.415,274.97,MANDRI_STYLE,27.38,37.66,18.78,21.38,58.71,0.667,0.337,7.654999999999999,3.43,2.295,6.39,0.103254,0.138495,0.111014,0.112568,0.099011,0.110295,0.104005,0.103814,0.134545,0.086715,SYNTHETIC_SCHEMA_FAITHFUL,131.99,450.75,0.145775,0.986195,0.897693,1.00184,1.551577,25_TO_BELOW_35,1,0,0,0,0,1,1,1,1,0,3808.49,8346.95,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-4538.46,1716676.87,-2045710.84
GEO-000047,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,PUBLIC_TECHNICAL_MINE_LOCATION,Gondite,86.7,87.94,1.24,3.41,349.87,HIVRA_STYLE,39.62,51.43,12.0,9.04,17.32,2.27,0.329,7.99,3.49,2.51,12.01,0.105416,0.199722,0.16126,0.112683,0.162713,0.104373,0.170849,0.120156,0.164766,0.122773,SYNTHETIC_SCHEMA_FAITHFUL,433.84,1479.39,0.30906,1.431094,1.558957,1.421893,1.342038,35_TO_BELOW_46,0,1,0,0,0,0,0,0,0,1,13127.91,8346.95,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,4780.96,19421298.77,7072904.41
GEO-000048,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,PUBLIC_TECHNICAL_MINE_LOCATION,Quartz-mica schist,138.37,140.15,1.77,3.44,110.19,HIVRA_STYLE,32.04,41.58,12.0,5.5,39.33,0.631,0.374,5.13,3.96,2.2,12.01,0.107035,0.171792,0.137363,0.097081,0.111784,0.127353,0.12316,0.131816,0.144183,0.09549,SYNTHETIC_SCHEMA_FAITHFUL,195.04,670.94,0.232248,1.414932,0.877749,0.934333,1.509928,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,3808.49,8346.95,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-4538.46,2555268.28,-3045034.35
GEO-000049,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,PUBLIC_TECHNICAL_MINE_LOCATION,Quartzite,76.52,77.74,1.21,3.43,750.0,MANDRI_STYLE,26.38,37.66,11.88,13.7,68.67,1.171,0.337,7.654999999999999,3.43,2.295,12.28,0.098092,0.171043,0.136913,0.14651,0.145997,0.093798,0.144941,0.14543,0.159418,0.13294,SYNTHETIC_SCHEMA_FAITHFUL,907.5,3112.73,0.271057,0.934496,1.556504,0.996638,1.199173,25_TO_BELOW_35,1,0,0,0,0,1,1,1,1,0,3808.49,8346.95,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-4538.46,11854801.08,-14127000.6
GEO-000050,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,PUBLIC_TECHNICAL_MINE_LOCATION,Quartz-mica schist,165.25,166.87,1.62,3.414,124.09,HIVRA_STYLE,27.95,35.96,12.0,10.23,29.39,1.68,0.332,9.5,4.9,2.16,12.01,0.205299,0.233509,0.233257,0.203838,0.220254,0.21615,0.224869,0.179048,0.211781,0.217091,SYNTHETIC_SCHEMA_FAITHFUL,201.03,686.32,0.064288,1.144325,1.018987,1.255915,0.97554,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,3808.49,8346.95,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-4538.46,2613842.86,-3114835.87
GEO-000051,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,PUBLIC_TECHNICAL_MINE_LOCATION,Biotite gneiss,52.71,53.97,1.27,3.377,350.07,MANDRI_STYLE,47.98,37.66,12.12,6.91,7.0,1.376,0.337,7.654999999999999,3.43,2.295,12.14,0.155351,0.224644,0.176058,0.148993,0.170209,0.188003,0.204655,0.15278,0.211638,0.14888,SYNTHETIC_SCHEMA_FAITHFUL,444.59,1501.38,0.182352,1.181653,0.905353,1.339541,1.421534,46_AND_ABOVE,1,0,0,0,0,1,1,1,1,0,25074.28,8346.95,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,16727.33,37646022.51,25114078.72
GEO-000052,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,PUBLIC_TECHNICAL_MINE_LOCATION,Gondite,26.03,26.57,0.54,3.424,293.84,HIVRA_STYLE,24.4,31.84,12.0,9.52,41.24,1.09,0.168,8.09,4.22,1.4,12.01,0.181679,0.255667,0.207099,0.146197,0.184564,0.20567,0.188303,0.185466,0.205511,0.214916,SYNTHETIC_SCHEMA_FAITHFUL,158.67,543.29,0.169175,1.416575,0.897379,1.015297,0.956239,BELOW_25,0,1,0,0,0,0,0,0,0,1,5154.44,8346.95,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-3192.51,2800355.71,-1734458.76
GEO-000053,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,PUBLIC_TECHNICAL_MINE_LOCATION,Quartz-biotite-muscovite schist,66.63,68.69,2.06,3.377,287.76,HIVRA_STYLE,44.86,58.12,12.0,7.85,20.57,0.827,0.383,3.03,1.77,2.65,12.01,0.111214,0.192632,0.165499,0.101617,0.147783,0.155605,0.155049,0.114919,0.130591,0.14212,SYNTHETIC_SCHEMA_FAITHFUL,592.79,2001.85,0.267958,1.628655,0.949732,1.349202,0.918878,35_TO_BELOW_46,0,1,0,0,0,0,0,0,0,1,13127.91,8346.95,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,4780.96,26280106.63,9570764.78
GEO-000054,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,PUBLIC_TECHNICAL_MINE_LOCATION,Mn ore,23.68,24.71,1.03,3.39,245.89,MANDRI_STYLE,24.64,37.66,15.92,24.4,43.63,1.013,0.337,7.654999999999999,3.43,2.295,16.88,0.148833,0.195184,0.204026,0.108977,0.153858,0.157158,0.139853,0.130923,0.124748,0.18623,SYNTHETIC_SCHEMA_FAITHFUL,253.27,858.59,0.134735,1.872193,0.979002,1.068208,0.66986,BELOW_25,1,0,0,0,0,1,1,1,1,0,5154.44,8346.95,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-3192.51,4425550.64,-2741057.16
GEO-000055,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,PUBLIC_TECHNICAL_MINE_LOCATION,Calc-silicate rock,100.61,101.71,1.1,3.42,150.73,HIVRA_STYLE,36.94,47.78,12.0,9.64,25.93,1.396,0.347,9.14,2.39,2.43,12.01,0.060269,0.15741,0.095826,0.103248,0.105534,0.085884,0.107418,0.061101,0.112194,0.109328,SYNTHETIC_SCHEMA_FAITHFUL,165.8,567.04,0.446258,0.928115,1.228797,1.75804,1.026215,35_TO_BELOW_46,0,1,0,0,0,0,0,0,0,1,13127.91,8346.95,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,4780.96,7444050.09,2710995.56
GEO-000056,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,PUBLIC_TECHNICAL_MINE_LOCATION,Biotite gneiss,102.22,103.27,1.05,3.419,135.31,HIVRA_STYLE,29.44,38.13,12.0,14.83,31.76,0.611,0.324,7.22,3.32,1.7,12.01,0.05997,0.128984,0.11504,0.090823,0.07703,0.064652,0.107436,0.079528,0.107878,0.122359,SYNTHETIC_SCHEMA_FAITHFUL,142.08,485.77,0.365242,1.266639,1.191456,1.35092,0.881652,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,3808.49,8346.95,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-4538.46,1850050.19,-2204647.71
GEO-000057,Balaghat,Madhya Pradesh,Balaghat,21.833333,80.233333,PUBLIC_TECHNICAL_MINE_LOCATION,Gondite,94.4,95.55,1.15,3.414,362.67,MANDRI_STYLE,37.99,37.66,22.33,15.7,34.19,1.429,0.337,7.654999999999999,3.43,2.295,12.34,0.181932,0.250601,0.225194,0.173995,0.226937,0.208459,0.225001,0.198124,0.240154,0.197286,SYNTHETIC_SCHEMA_FAITHFUL,417.07,1423.88,0.15876,1.294256,1.088641,1.135657,1.217289,35_TO_BELOW_46,1,0,0,0,0,1,1,1,1,0,13127.91,8346.95,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,4780.96,18692568.49,6807513.32
GEO-000058,Ukwa,Madhya Pradesh,Balaghat,21.974667,80.46,PUBLIC_TECHNICAL_MONITORING_POINT,Mn ore,19.05,20.28,1.23,3.627,424.7,HIVRA_STYLE,28.5,36.66,12.0,8.7,33.32,0.661,0.338,7.91,4.03,2.35,12.01,0.14821,0.208081,0.185736,0.103744,0.130707,0.174225,0.156263,0.141569,0.161002,0.130138,SYNTHETIC_SCHEMA_FAITHFUL,522.38,1894.67,0.16804,1.79033,0.75022,1.103794,1.237164,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,9942.03,6198.51,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,3743.52,18836865.98,7092735.04
GEO-000059,Ukwa,Madhya Pradesh,Balaghat,21.974667,80.46,PUBLIC_TECHNICAL_MONITORING_POINT,Gondite,13.33,19.83,6.5,3.651,137.15,HIVRA_STYLE,31.31,40.53,12.0,10.7,27.95,0.458,0.39,7.05,3.55,2.84,12.01,0.095468,0.134976,0.119172,0.083625,0.138857,0.095895,0.110125,0.142792,0.114652,0.096829,SYNTHETIC_SCHEMA_FAITHFUL,891.48,3254.79,0.171443,1.425076,1.448011,0.771227,1.184067,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,9942.03,6198.51,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,3743.52,32359219.82,12184371.46
GEO-000060,Ukwa,Madhya Pradesh,Balaghat,21.974667,80.46,PUBLIC_TECHNICAL_MONITORING_POINT,Mn ore,124.99,127.74,2.75,3.622,228.43,HIVRA_STYLE,32.28,41.97,12.0,4.64,31.34,0.871,0.173,10.93,3.42,2.55,12.01,0.055056,0.08861,0.068172,0.049776,0.082814,0.057295,0.085504,0.06893,0.074418,0.054004,SYNTHETIC_SCHEMA_FAITHFUL,628.18,2275.27,0.233556,1.369576,1.445397,1.240447,1.378009,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,9942.03,6198.51,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,3743.52,22620802.6,8517518.75
GEO-000061,Ukwa,Madhya Pradesh,Balaghat,21.974667,80.46,PUBLIC_TECHNICAL_MONITORING_POINT,Calc-silicate rock,79.99,82.2,2.22,3.389,113.99,HIVRA_STYLE,17.92,23.16,12.0,10.86,43.3,1.375,0.463,7.95,3.75,2.39,12.01,0.123349,0.195013,0.143333,0.125926,0.135893,0.121508,0.112274,0.117269,0.153658,0.135214,SYNTHETIC_SCHEMA_FAITHFUL,253.06,857.62,0.225102,1.138232,1.118387,0.957406,1.136406,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,6198.51,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-1489.44,4038592.61,-1277373.53
GEO-000062,Ukwa,Madhya Pradesh,Balaghat,21.974667,80.46,PUBLIC_TECHNICAL_MONITORING_POINT,Biotite gneiss,157.45,158.56,1.11,3.406,177.95,HIVRA_STYLE,30.55,39.17,12.0,10.8,30.18,0.562,0.261,9.73,2.98,2.05,12.01,0.160481,0.223524,0.14712,0.123534,0.171818,0.136652,0.156465,0.152146,0.135986,0.170657,SYNTHETIC_SCHEMA_FAITHFUL,197.52,672.75,0.164172,1.190927,1.25734,1.028387,0.796838,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,9942.03,6198.51,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,3743.52,6688500.68,2518453.08
GEO-000063,Ukwa,Madhya Pradesh,Balaghat,21.974667,80.46,PUBLIC_TECHNICAL_MONITORING_POINT,Calc-silicate rock,38.25,40.08,1.84,3.471,539.94,HIVRA_STYLE,28.09,36.13,12.0,14.23,28.57,1.057,0.181,7.54,2.27,3.72,12.01,0.085181,0.14339,0.110396,0.054667,0.093025,0.086414,0.120077,0.12131,0.123398,0.110624,SYNTHETIC_SCHEMA_FAITHFUL,993.49,3448.4,0.254665,2.019427,1.076504,0.989836,1.115472,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,9942.03,6198.51,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,3743.52,34284096.25,12909154.37
GEO-000064,Ukwa,Madhya Pradesh,Balaghat,21.974667,80.46,PUBLIC_TECHNICAL_MONITORING_POINT,Calc-silicate rock,46.29,49.07,2.78,3.472,248.53,MANDRI_STYLE,35.46,37.66,10.72,11.51,34.99,0.361,0.337,7.654999999999999,3.43,2.295,14.16,0.144827,0.236009,0.175977,0.137086,0.189069,0.141697,0.188806,0.163103,0.168707,0.172205,SYNTHETIC_SCHEMA_FAITHFUL,690.91,2398.84,0.239426,1.283698,1.334319,1.157588,0.979687,35_TO_BELOW_46,1,0,0,0,0,1,1,1,1,0,15243.41,6198.51,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,9044.9,36566501.64,21697267.92
GEO-000065,Ukwa,Madhya Pradesh,Balaghat,21.974667,80.46,PUBLIC_TECHNICAL_MONITORING_POINT,Quartz-mica schist,57.14,57.65,0.51,3.494,139.5,HIVRA_STYLE,20.62,26.82,12.0,10.47,41.03,0.997,0.444,10.68,2.8,2.56,12.01,0.153355,0.201406,0.179407,0.142077,0.187012,0.188193,0.21692,0.146322,0.15676,0.150319,SYNTHETIC_SCHEMA_FAITHFUL,71.14,248.56,0.135446,1.262745,0.993725,1.482484,1.042849,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,6198.51,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-1489.44,1170486.44,-370215.21
GEO-000066,Ukwa,Madhya Pradesh,Balaghat,21.974667,80.46,PUBLIC_TECHNICAL_MONITORING_POINT,Quartz-mica schist,88.45,88.97,0.52,3.405,143.8,HIVRA_STYLE,27.24,35.24,12.0,8.69,36.92,0.651,0.294,7.29,3.2,2.69,12.01,0.140137,0.178977,0.12838,0.073273,0.164895,0.137421,0.187762,0.090302,0.126779,0.147612,SYNTHETIC_SCHEMA_FAITHFUL,74.78,254.63,0.121712,1.752078,1.199926,2.079267,0.858866,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,9942.03,6198.51,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,3743.52,2531539.1,953212.5
GEO-000067,Ukwa,Madhya Pradesh,Balaghat,21.974667,80.46,PUBLIC_TECHNICAL_MONITORING_POINT,Gondite,9.97,16.47,6.5,3.427,99.34,HIVRA_STYLE,34.2,44.56,12.0,5.54,34.91,0.979,0.208,4.79,3.18,1.52,12.01,0.093628,0.1842,0.130438,0.102837,0.131742,0.120509,0.154989,0.093631,0.099392,0.105523,SYNTHETIC_SCHEMA_FAITHFUL,645.71,2212.85,0.326,1.268396,1.093213,1.655317,0.941899,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,9942.03,6198.51,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,3743.52,22000221.09,8283848.23
GEO-000068,Ukwa,Madhya Pradesh,Balaghat,21.974667,80.46,PUBLIC_TECHNICAL_MONITORING_POINT,Mn ore,129.8,131.12,1.32,3.414,188.86,HIVRA_STYLE,20.24,26.43,12.0,10.0,43.69,0.786,0.221,8.14,3.99,2.48,12.01,0.160103,0.194223,0.202543,0.118157,0.149983,0.179482,0.170786,0.178272,0.153903,0.173915,SYNTHETIC_SCHEMA_FAITHFUL,249.3,851.11,0.096296,1.714185,0.835644,0.958008,0.884932,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,6198.51,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-1489.44,4007936.57,-1267677.28
GEO-000069,Ukwa,Madhya Pradesh,Balaghat,21.974667,80.46,PUBLIC_TECHNICAL_MONITORING_POINT,Quartz-mica schist,20.19,23.17,2.97,3.406,262.66,MANDRI_STYLE,30.16,37.66,16.28,12.94,42.45,1.155,0.337,7.654999999999999,3.43,2.295,9.39,0.196717,0.296843,0.236348,0.17927,0.221388,0.232543,0.229968,0.213666,0.211637,0.245246,SYNTHETIC_SCHEMA_FAITHFUL,780.1,2657.02,0.202865,1.318391,0.95203,1.076297,0.862958,25_TO_BELOW_35,1,0,0,0,0,1,1,1,1,0,9942.03,6198.51,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,3743.52,26416172.55,9946607.51
GEO-000070,Ukwa,Madhya Pradesh,Balaghat,21.974667,80.46,PUBLIC_TECHNICAL_MONITORING_POINT,Mn ore,101.9,103.44,1.54,3.371,142.09,HIVRA_STYLE,39.72,51.23,12.0,9.84,20.79,0.543,0.101,8.33,2.57,0.73,12.01,0.153389,0.210787,0.18547,0.151083,0.192065,0.130188,0.167423,0.181804,0.176756,0.170041,SYNTHETIC_SCHEMA_FAITHFUL,218.82,737.64,0.157611,1.227603,1.47529,0.920898,1.03949,35_TO_BELOW_46,0,1,0,0,0,0,0,0,0,1,15243.41,6198.51,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,9044.9,11244148.95,6671880.04
GEO-000071,Ukwa,Madhya Pradesh,Balaghat,21.974667,80.46,PUBLIC_TECHNICAL_MONITORING_POINT,Quartzite,119.44,122.39,2.95,3.507,257.03,MANDRI_STYLE,30.14,37.66,10.09,27.26,46.74,0.762,0.337,7.654999999999999,3.43,2.295,10.87,0.08475,0.139151,0.121415,0.067877,0.144623,0.092544,0.093706,0.100517,0.114707,0.074407,SYNTHETIC_SCHEMA_FAITHFUL,758.24,2659.15,0.242969,1.78875,1.562749,0.93224,1.541616,25_TO_BELOW_35,1,0,0,0,0,1,1,1,1,0,9942.03,6198.51,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,3743.52,26437349.07,9954581.21
GEO-000072,Ukwa,Madhya Pradesh,Balaghat,21.974667,80.46,PUBLIC_TECHNICAL_MONITORING_POINT,Biotite gneiss,152.41,153.38,0.97,3.383,99.99,MANDRI_STYLE,31.36,37.66,8.94,26.76,49.57,1.036,0.337,7.654999999999999,3.43,2.295,9.41,0.11212,0.191072,0.147007,0.116583,0.12412,0.091515,0.133988,0.166002,0.174293,0.14412,SYNTHETIC_SCHEMA_FAITHFUL,96.99,328.12,0.260403,1.260964,1.35628,0.807147,1.20936,25_TO_BELOW_35,1,0,0,0,0,1,1,1,1,0,9942.03,6198.51,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,3743.52,3262178.88,1228323.78
